02014421	0401
02026F28	04016E,040156,04B9
02026F29	04B9,0479,0433,0458,04017A
02026F2A	04B9,04D7,04D7,04B9,043B
02026F2B	04A0,0479,0433,0458,04017A
02026F2C	04A0,04011C,04D7,044B,04012C
02026F2D	04B3,04011E,041E,0403,0412,0433,04D8
02026F2E	04013F,04012C,04012C,0498
02026F2F	0489,04A4,0426,04A4,0426,040138
02026F30	04013F,04012C,04012C,0489
02026F31	0489,04DE,04012C,040156
02026F32	0448,04C3,0427,043B,0404,044B,0458,041D,0458
02026F33	04C7,040150,040178
02026F34	04C7,04011E,0425,0425,0433,040137
02026F35	046A,048A,048A,040152,04B4
02026F36	048E,0495,040178,040156,04A7
02026F37	048E,0458,0458,040144,04A1
02026F38	048E,04D7,04D7,040156,043B
02026F39	04F6,0480,0458,04C2,040156
02026F3A	04D7,0496,0458,0458,040156
02026F3B	04011C,04010F,040133,040156,04B6
02026F3C	04011C,040158,040160
02026F3D	04012C,042E,0458,0458,04C9,04AF
02026F3E	04011F,042A,0458,0415,0415,042A,04E1,0405
02026F3F	0495,04B3,0438,04E7,040156
02026F40	0495,042E,0431,0403,0439,04B0,04015B
02026F41	0495,04B9,042E,04DE,0403,04B5,04AF
02026F42	0495,046A,048A,048A,040152
02026F43	0495,040125,048E,0401,0404,040138
02026F44	0495,04012E,0438,0427,043B,04012C
02026F45	0495,0447,042E,04DE,0403,04B5,04AF
02026F46	040112,042E,0458,0458,04C9,04AF
02026F47	046C,0423,04DD,04DE,042B,040112
02026F48	040112,0417,041F,044B,042A,0427,04012B
02026F49	040112,040138,040138,0476
02026F4A	040123,0411,0493,04D9,0488,0423
02026F4B	040123,040150,040131,0431
02026F4C	040123,0422,0422,0493,04015B
02026F4D	042A,041D,0447,0487,0458,0456,0415,04B4
02026F4E	04013F,0487,0458,0456,0415,04B4
02026F4F	040156,04013F,040156
02026F50	04017F,04013F
02026F51	04013F,0413,04ED,04ED,0497
02026F52	0423,0422,0458,04017F
02026F53	04010F,0426,04010F,0426,040138
02026F54	0458,0497,04017F
02026F55	04012E,04010F,04D9,04DD
02026F56	04012E,0413,04ED,04ED,0497
02026F57	040132,0487,0458,0456,0415,04B4
02026F58	040158,04010F,04D9,04B9
02026F59	040158,04A7,04A7,040138
02026F5A	040158,0495,0463,04A5,04B6
02026F5B	040158,04ED,042B,0404,0422,04C7
02026F5C	040158,0480,0459,0422,040142
02026F5D	04015C,0496,040156,043B
02026F5E	04015C,0498,047F,047F,04B4
02026F5F	04F7,0498,0496,040156,043B
02026F60	040167,0411,0493,0458,0404,0447
02026F61	040167,042E,0459,0458,0498,0401
02026F62	040143,0461,040111,0413,0410,0478
02026F63	040143,0461,04DE,0401,0458,04AF
02026F64	040143,0461,0422,0401,049D,0431,0498
02026F65	042A,04D9,04B4,0431,040132,0452
02026F66	042A,04D9,04B4,0472,0449,0458,0452
02026F67	042A,04D9,04B4,04FA,04013A
02026F68	042A,04D9,04B4,040102,041D,0423,0458
02026F69	042A,04D9,04B4,040101,0471,0427,043B
02026F6A	042A,04D9,04B4,04010F,040114
02026F6B	042A,04D9,04B4,04013D,04D9
02026F6C	042A,04D9,04B4,0447,0447,0447,0401,0426
02026F6D	042A,04D9,04B4,042A,049D,040122
02026F6E	042A,04D9,04B4,0404,044B,0458,041D,0458
02026F6F	04013C,04B4,042E,0458,047A,04A1
02026F70	0431,040132,0452,04013C,04B4
02026F71	044B,0431,0498,0479,04013C,04B4
02026F72	040107,0498,0411,04013C,04B4
02026F73	04FA,04013A,04013C,04B4
02026F74	040102,041D,0423,0458,04013C,04B4
02026F75	040178,04013C,04B4
02026F76	04DE,040138,04013C,04B4
02026F77	040153,04B4,04013C,04B4
02026F78	0404,044B,0458,041D,0458,04013C,04B4
02026F79	040156,04B4,04013C,04B4
02026F7A	042E,0458,0479,044C,0405,04013C,04B4
02026F7B	0487,0458,0456,0415,04013C,04B4
02026F7C	0413,046C,0474,042A,0422,04013C,04B4
02026F7D	0487,0401,04D9,0423,04013C,04B4
02026F7E	040150,0489,04013C,04B4
02027021	040150,04AB,04013C,04B4
02027022	0495,0401,0495,0445,04013C,04B4
02027023	04013D,04D9,04013C,04B4
02027024	046A,048A,048A,0411,044A,040138
02027025	04ED,0422,04C7,04B3,0438,04E7
02027026	04017A,043D,043D,043D,0422,0461
02027027	0417,041F,044B,0427,043B,04017A
02027028	0433,0498,042E,0423,040179
02027029	0448,0458,046C,0411,043B,043B,0405,0405,040112
0202702A	04011E,040142,04016B
0202702B	04011E,040142,04A8,047F,044B
0202702C	04011E,040142,0421,04010F,0426
0202702D	04011D,04D9,044E,0498,042B,0422,040D
0202702E	04017C,04015B
0202702F	04017D,040104,043B
02027030	04017D,0488,0498
02027031	04017D,044B,0404,0458
02027032	04017D,04011E,0426
02027033	0458,04A5,0439,04017D
02027034	0448,0458,046C,0458,0448,0458,046C,0458
02027035	0476,046D,0403,04B5,04DE,042B,040112
02027036	046D,040138,040138,040138
02027037	04A0,047B,040122,040112,040112
02027038	0498,0479,0433,0458,04017A
02027039	0498,0458,0458,0413,040144,04A1
0202703A	0489,0479,0433,0458,04017A
0202703B	04C7,046D,0401,04B5,04DE,042B,040112
0202703C	04C7,0495,040150,040131,0431
0202703D	04C7,0498,042E,0458,0479,0401,0404,040138
0202703E	04C7,040106,041F,0401,04DE,040137
0202703F	04B4,0479,0433,0458,04017A
02027040	0481,04010F,0401,0458,041D,046C,0403,048E
02027041	04F1,040133,040112,040112
02027042	04013F,04012C,04012C,04D7
02027043	04D1,04A4,0426,04A4,0426,040138
02027044	04CB,040125,048E,0401,0404,040138
02027045	04CB,04A4,0426,04A4,0426,040138
02027046	04011C,047F,047F,0401,047F,047F,040C,04A7
02027047	04012C,0435,040156,041D,0423,0458
02027048	04DE,04013F,04012C,04012C
02027049	04011F,040156,040156,043B
0202704A	0495,04C7,0422,0422,0493,04015B
0202704B	040112,0496,0458,0458,040156
0202704C	040112,04D7,04D7,040156
0202704D	040112,045A,040156,041D,0423,0458
0202704E	040128,0401,04F0,0401,04F0,04DD
0202704F	04013F,047C,04A8,0449,0472,04B9
02027050	04013F,040150,040131,0431
02027051	0458,0497,04013F,04B4,04B4,043B
02027052	0458,0497,042E,0458,0458,04C9,04AF
02027053	0495,0404,04EA,04F7,0411,0458,0497
02027054	0458,0497,040150,040131,0431
02027055	040132,046A,048A,048A,040125
02027056	040132,040149,0458,0458,0458
02027057	040132,04A8,040129,0452
02027058	040158,040158,040158
02027059	040158,04017F
0202705A	040158,0481,0458,0458,0458,0458
0202705B	040156,040156,040156
0202705C	040149,0410,043D,040159,04B6
0202705D	040149,040156,040156
0202705E	040149,04017F
0202705F	04015C,0448,04DE,040138
02027060	0473,0458,0450,0448,04DE,040138
02027061	040167,046B,0401,0457,040138
02027062	040115,040116,046B,0401,0457,040138
02027063	04C7,04012E,04A7,04016A
02027064	042A,04D9,04B4,042E,0459,0458,0498,0401
02027065	042A,04D9,04B4,040111,0401,0458,046C
02027066	042A,04D9,04B4,040179
02027067	042A,04D9,04B4,0458,0458,0458,0489
02027068	042A,04D9,04B4,04DE,0401,0458,04AF
02027069	042A,04D9,04B4,0422,0401,049D,0431,0498
0202706A	04C7,04A8,047F,044B,04013C,04B4
0202706B	04F7,0498,04B9,04013C,04B4
0202706C	042E,0459,0458,0498,0402,04013C,04B4
0202706D	04013C,04B4,040126,040139
0202706E	04010F,0458,040A,044B,04013C,04B4
0202706F	04DE,0447,046C,0411,04013C,04B4
02027070	04DE,042B,040112,04013C,04B4
02027071	042E,040D,0458,040116,04013C,04B4,0469
02027072	0489,0498,0401,04B1,04013C,04B4
02027073	046D,0458,04F7,0411,04013C,04B4
02027074	04011E,0425,0425,0433,04013C,04B4
02027075	04F0,042E,0429,04A1,04013C,04B4
02027076	046A,04C4,0415,0415,0401,04D9,0401,04D9,0401
02027077	0448,0458,046C,0411,043B,0479,0433,0458,0447
02027078	04011D,04D9,044E,0480,0458,04C2
02027079	04017D,04B3,0413,0461
0202707A	04017D,04015E
0202707B	04017D,0458,0458,0401,041A
0202707C	0458,04CF,0433,0458,0458,04C9,04AF
0202707D	04A0,04CF,0433,0458,0458,04C9,04AF
0202707E	046D,0403,04B5,04DE,042B,040112,04A7
02027121	0489,046D,0403,04B5,04DE,042B,040112
02027122	0489,04D9,04D9,04D9,04012C
02027123	0489,0495,040150,040131,0431
02027124	0489,047B,040122,040112,040112
02027125	04C7,04CF,0433,0458,0458,04C9,04AF
02027126	04B4,040106,041F,0401,04DE,040137
02027127	04A4,046C,04011D,0497,046F,0423,0464
02027128	04D7,0479,0433,0458,04017A
02027129	04D7,040150,040144,04A1
0202712A	04D1,0458,0458,0413,040144,04A1
0202712B	04011C,04011D,046B,0423,042E,0429,04B6
0202712C	04011C,04A4,0426,04A4,0426,040138
0202712D	0474,0438,040125,04012B,040156
0202712E	04012C,04014A,046A,04C4,0415,0415
0202712F	04012C,04A4,0426,04A4,0426,040138
02027130	0484,04C6,040110,0479,0404,04012C
02027131	04012C,04DE,04012C,040156
02027132	04013F,04012C,04012C,040116
02027133	04016E,040156,040116
02027134	0495,04D9,04D9,04D9,04012C
02027135	0495,0471,0496,0458,0458,040156
02027136	0495,0401,0404,040138,0458,0458,0458,0458
02027137	040123,04014A,046A,04C4,0415,0415
02027138	040123,0496,041D,0403,04012C,040112
02027139	040123,0495,0447,0423,0447,0468,0410,043D
0202713A	040123,0489,0425,0425,0489,044B,04A0
0202713B	042A,041D,0447,0435,040156,041D,0423,0458
0202713C	04013F,040104,040104,040104
0202713D	04013F,0496,0458,0458,040156
0202713E	0458,0497,046B,0423,04011E,040142
0202713F	0458,0497,0495,040118,0488,0498
02027140	0458,0497,04D7,04D7,040156
02027141	040158,0495,04C7,04012F,0452
02027142	040158,040150,040131,0431
02027143	040158,0422,0422,0493,04015B
02027144	040158,042A,0458,0415,0415,042A,04E1,0405
02027145	040158,046B,04C9,0423,0458,0497
02027146	040149,0410,043D,04A8,0433,04B9,0464
02027147	04B4,04B4,042E,0459,0458,0401,0404,040138
02027148	040162,042E,0458,0458,04C9,04AF
02027149	042A,04D9,04B4,0479,0433,0458,0415,0498
0202714A	042A,04D9,04B4,04011E,041B,0404,0401,0423
0202714B	042A,04D9,04B4,04017C
0202714C	046B,04B9,04DD,0419,04013C,04B4
0202714D	0401,0423,045C,0425,0425,0425,0425,04013C,04B4
0202714E	04012B,040156,04013C,04B4
0202714F	0495,0433,0401,040133,04013C,04B4
02027150	04011E,041B,0404,0401,0423,04013C,04B4
02027151	048E,04013F,048E,04013C,04B4
02027152	046A,04C4,0415,0415,04017C
02027153	04017A,042A,0413,0423,04013F
02027154	0458,0458,04D9,0401,040179
02027155	04011D,04D9,044E,04010F,04D8
02027156	04017D,046C,0423,04DD
02027157	04017D,0411,040110,0423
02027158	04017D,042B,0474,042B,0474
02027159	040126,0404,0449,04017D
0202715A	0459,04013F,04012C,04012C,0489
0202715B	04C7,0498,047F,047F,04B4,0401,0404,040138
0202715C	04011C,042E,040D,0458,040116,040138,0469
0202715D	040112,04D7,04D7,040156,043B
0202715E	0447,0497,04A4,0426,04A4,0426,040138
0202715F	0458,0497,04A4,0426,04A4,0426,040138
02027160	040132,04014A,046A,04C4,0415,0415
02027161	040158,0435,040156,041D,0423,0458
02027162	040158,04D9,04D9,04D9,0447
02027163	040158,0495,04C0,0493,040106
02027164	040158,0496,0458,0458,040156
02027165	040167,0487,0458,0456,0415,04B4
02027166	040168,040181
02027167	042A,04D9,04B4,0496,04DE,0493,0422
02027168	042A,04D9,04B4,04F0,047F,047F,0489
02027169	042A,04D9,04B4,0413,0495,04015E
0202716A	042A,04D9,04B4,04011C,04D5,0401,0458
0202716B	04013C,04B4,0498,0488,0423,04C7
0202716C	04D9,04D9,04D9,04013C,04B4
0202716D	0413,0498,040116,048E,04017A
0202716E	046D,0458,04F7,0411,040179
0202716F	0422,0401,0458,0458,0458,04E4,0415,0415,04F0
02027170	04C7,04F7,0498,0411,0463,0449,040138
02027171	04F0,04C7,04F0,04C7,04F0,04C7
02027172	040125,0495,040150,040131,0431
02027173	04010F,0426,0422,0403,04A1,04017A
02027174	040112,046D,0403,04B5,04DE,042B,040112
02027175	0479,040156,0493,040112,040112
02027176	047F,047F,0401,047F,047F,0401,0403,040112,040112
02027177	04013F,04010F,0401,0458,041D,046C,0403,048E
02027178	04013E,04D7,04D7,040156,043B
02027179	0458,0497,04D7,04D7,040156,043B
0202717A	04013B,046B,0481,040117,040138
0202717B	040149,04C7,0413,04ED,04ED,0497
0202717C	040104,040104,040104,0401,0404,040138
0202717D	0496,0458,0458,040156,0401,0404,040138
0202717E	0496,0458,0458,040156,0428,0401,040112
02027221	040162,04A4,0426,04A4,0426,040138
02027222	04ED,0498,04ED,0498,04ED,0498
02027223	040167,042E,0458,0458,04C9,04AF
02027224	040167,040149,0489,04D7
02027225	040167,04015C,042B,040125
02027226	040143,0461,042E,0458,0458,04C9,04AF
02027227	04010F,04D9,04DD,04013C,04B4
02027228	04017F,04013C,04B4
02027229	04011D,04D9,044E,040111,0413,0410,0478
0202722A	04F7,0498,0411,0463,0449,040138,04B9
0202722B	0489,040149,0458,0458,0458,0449,0422,0422
0202722C	04B4,040149,0458,0458,0458,0449,0422,0422
0202722D	0495,040141,04A1,040179
0202722E	0458,0497,046C,04011D,0497,046F,0423,0464
0202722F	040158,0479,0433,0458,04017A
02027230	040158,04010F,0401,0458,041D,046C,0403,048E
02027231	040158,04D7,04D7,040156,043B
02027232	040167,0496,0458,0458,040156
02027233	040167,045A,040156,041D,0423,0458
02027234	0422,0401,0458,0458,0458,04E4,04013C,04B4
02027235	0495,04011E,041E,0401,0412,0433,040132,0423,0439
02027236	04013F,0448,04DE,040138,04013F
02027237	040158,046D,0403,04B5,04DE,042B,040112
02027238	042A,04D9,04B4,0496,0458,0458,040156
02027239	0411,0422,0422,0422,0464,045A,04A5,04A5,0401,0458,046C
0202723A	04F6,04013F,04012C,04012C,040116
0202723B	040167,040167,040167
0202723C	042A,04D9,04B4,04014A,046A,04C4,0415,0415
0202723D	04014A,046A,04C4,0415,0415,04013C,04B4
0202723E	04C7,0435,04A5,04A5,0401,0458,046C,0447,043D,04DD
0202723F	04C7,0489,040117,0489,0433,040121,0438,0415,0461
02027240	04B4,0489,040117,0489,0433,040121,0438,0415,0461
02027241	046A,04C4,0415,0415,046A,04C4,0415,0415,046A,04C4,0415,0415
02027242	0401,0458,041D,046C,0403,048E,04017D
02027243	04011D,04D9,044E,04CF,0433,0458,0458,04C9,04AF
02027244	04017F,04017F,04017F
02032121	0403
02032122	0405
02032123	0404
02032124	0408
02032125	0412
02032126	0403,0401
02032127	041D
02032128	0433
02032129	0417
0203212A	0436
0203212B	043D
0203212C	0422,0403
0203212D	041F,0408
0203212E	0425,0405
0203212F	0404,0427
02032130	0404,0402,0422
02032131	0401,041A
02032132	0422,0401
02032133	040D,0422
02032134	040D,0424
02032135	0404,0427
02032136	0439,0406
02032137	043A,0407
02032138	0401,0403,0403
02032139	0463
0203213A	0464
0203213B	046B
0203213C	0480
0203213D	047F
0203213E	046A
0203213F	0477
02032140	047B
02032141	047B
02032142	0461
02032143	047C
02032144	044F,0405
02032145	047F,0407
02032146	045A,0407
02032147	042E,0420
02032148	041D,0422
02032149	0422,043B
0203214A	0422,043D
0203214B	0422,0422
0203214C	0422,0422
0203214D	041D,0401,0401
0203214E	0400
0203214F	0433,0426
02032150	0430,0419
02032151	0428,043B
02032152	0439,0405,0405
02032153	043A,0423
02032154	043B,043A
02032155	042B,0422
02032156	042B,0430
02032157	0417,0425
02032158	0411,043A
02032159	043F,0411
0203215A	0401,0403,041C
0203215B	0413,043A
0203215C	0414,043D
0203215D	043D,043D
0203215E	043B,043B
0203215F	043B,043B
02032160	0437,043B
02032161	0447,0405
02032162	0474,0401
02032163	0401,045B
02032164	0453,0401
02032165	0405,046D
02032166	0401,046D
02032167	041C,043B
02032168	04A1
02032169	0401,044C
0203216A	0416,0408,0406
0203216B	041F,0447
0203216C	045A,0410
0203216D	0422,0443
0203216E	0422,044B
0203216F	0422,0427,0405
02032170	041C,0401,0422
02032171	0422,0401,0426
02032172	0422,0479
02032173	0422,0467
02032174	0422,0476
02032175	0422,0461
02032176	0424,0449
02032177	041D,046F
02032178	041D,0458
02032179	041D,041D,0401
0203217A	0433,041B,0401
0203217B	046D,0427
0203217C	0447,0439
0203217D	0404,0414,0439
0203217E	047F,0439
02032221	0459,043A
02032222	042B,042E,040D
02032223	042B,0422,040D
02032224	042B,0467
02032225	042B,0462
02032226	0416,0449
02032227	0458,041C
02032228	0449,0436
02032229	0413,0401,0429
0203222A	044B,043D
0203222B	0404,0414,043B
0203222C	0458,0422
0203222D	0458,0411
0203222E	0458,041A
0203222F	0458,043B
02032230	0458,043F
02032231	043F,0458
02032232	0459,043B
02032233	0447,043A
02032234	0447,041C
02032235	0463,0422
02032236	0467,0436
02032237	044B,0411
02032238	044B,0420
02032239	0432,044B
0203223A	044B,0438
0203223B	0476,0419
0203223C	046B,043B
0203223D	046B,0426
0203223E	043B,0452
0203223F	042A,0479
02032240	046D,043B
02032241	045A,0427
02032242	045A,0422
02032243	045A,0424
02032244	045A,043C
02032245	0434,0403,0434
02032246	045B,0415
02032247	046A,0419
02032248	046A,043D
02032249	0453,0410
0203224A	042F,0400
0203224B	0460,0419
0203224C	04B9,0419
0203224D	04B9,043A
0203224E	04A9,0407
0203224F	04A0,0439
02032250	04A0,043F
02032251	0403,0498
02032252	0489,0405
02032253	048F
02032254	0407,04C7
02032255	04C7,0401,0407
02032256	04C7,0427
02032257	0405,04C7
02032258	04C7,0422
02032259	04C7,041A
0203225A	0481,0407
0203225B	04F6
0203225C	040101
0203225D	043B,047C
0203225E	0419,047C
0203225F	0427,047C
02032260	047C,0419
02032261	0401,045C,0438
02032262	0456,0415,0401
02032263	0404,0447,043D
02032264	043D,0458,0407
02032265	042A,04BD
02032266	0401,0498,0401
02032267	0422,04A5
02032268	0422,0479,0404
02032269	0422,049F
0203226A	0422,0404,044D
0203226B	0422,0404,044B
0203226C	0422,04B1
0203226D	0422,043E,040E,0408
0203226E	0422,0481
0203226F	0422,0413,043B
02032270	0422,0414,043B
02032271	0422,04A3
02032272	0422,042B,0410
02032273	0422,043F,0411
02032274	0422,0427,043B
02032275	0422,0410,043D
02032276	0422,0416,0401
02032277	0422,0422,0422
02032278	0423,043D,0426
02032279	0424,0498
0203227A	0481,0423
0203227B	0401,041D,0447
0203227C	0430,0494
0203227D	0430,04BE
0203227E	0430,049C
02032321	0430,0404,044B
02032322	0428,0410,043D
02032323	042E,0425,0438
02032324	04BE,0439
02032325	041F,0401,0407,0439
02032326	0439,0439,0439
02032327	04B3,0439
02032328	0410,043D,043A
02032329	0411,0414,0411
0203232A	0411,0487
0203232B	0411,043A,0423
0203232C	048D,0411
0203232D	040103
0203232E	0413,0401,047F
0203232F	0413,0447,0405
02032330	0413,0422,0401,040E
02032331	040B,0447,043D
02032332	049C,043B
02032333	043B,043B,043B
02032334	0458,0431,0403
02032335	0458,0449
02032336	0458,046D
02032337	0458,045F
02032338	0458,044B
02032339	0458,0458
0203233A	0458,0401,041C
0203233B	0458,0458
0203233C	0458,0404,043D
0203233D	0459,044D
0203233E	0459,0452
0203233F	0447,041C,0401
02032340	044B,0447
02032341	0404,0414,0447
02032342	0447,045F
02032343	0430,0403,0448
02032344	0463,0450
02032345	0404,044B,0420
02032346	044B,044D
02032347	044B,044B
02032348	044B,044B
02032349	0476,040B,0411
0203234A	0476,0453
0203234B	0476,0465
0203234C	0476,0476
0203234D	0430,0403,0476
0203234E	0480,047A
0203234F	046B,0465
02032350	046B,0471
02032351	0479,0400
02032352	0479,0447
02032353	046D,047A
02032354	046D,0406,0432
02032355	045A,0449
02032356	045A,047A
02032357	044B,045A
02032358	046E,045A
02032359	045A,046F
0203235A	045A,045A
0203235B	040D,0422,0480
0203235C	042F,0401,045B
0203235D	045B,0404,0427
0203235E	046A,0465
0203235F	046A,0444
02032360	046A,045E
02032361	0477,0480
02032362	0453,0401,0410
02032363	0471,042B,0405
02032364	0471,0401,041A
02032365	0425,04B9
02032366	04B9,0443
02032367	04B9,0475
02032368	04B9,0439,0405
02032369	04B9,0427,0405
0203236A	0493,0410
0203236B	043B,0493
0203236C	04A0,0401,041A
0203236D	04A0,040B,0411
0203236E	04A0,0468
0203236F	04A0,0447
02032370	04B3,0420
02032371	042E,0429,0422
02032372	0498,0439
02032373	0498,0411
02032374	0498,0422
02032375	0489,0439
02032376	0489,043C
02032377	0489,0422
02032378	043C,0489
02032379	043B,042A,0422
0203237A	041F,04C6
0203237B	04A2,043C
0203237C	04C7,045F
0203237D	04C7,045E
0203237E	04C7,0463
02032421	04C7,0422
02032422	0422,04C7
02032423	04C7,0410,0400
02032424	04C7,046E
02032425	04C7,047A
02032426	04B4,0419
02032427	04B4,0439
02032428	04B4,0426
02032429	0413,04B4
0203242A	0428,04B4
0203242B	042B,04B4
0203242C	048E,0468
0203242D	048E,0455
0203242E	0481,043D
0203242F	0481,043A
02032430	0481,041C
02032431	0481,0439
02032432	04D1,0405
02032433	04CB,0407
02032434	04F7,0403
02032435	040116,043F
02032436	0433,040116
02032437	0495,041A
02032438	0495,043A
02032439	0495,0423
0203243A	0447,0405,0404,0406
0203243B	04B6,043A
0203243C	045A,047C
0203243D	0476,047C
0203243E	047C,047A
0203243F	0401,041D,0422,0422
02032440	045F,0458,0407
02032441	0410,0458,0426
02032442	0410,049C,0403
02032443	0422,04CA
02032444	0422,04FF
02032445	0422,04D8
02032446	0422,04DA
02032447	0422,047F,043A
02032448	0422,046D,0415
02032449	0422,0401,0497
0203244A	0422,04D0
0203244B	0422,04CC
0203244C	0422,0439,0458
0203244D	0422,04C6
0203244E	0422,04EA
0203244F	0422,0459,0423
02032450	0422,0422,0479
02032451	0431,0458,0426
02032452	0439,04E1
02032453	0403,0498,0426
02032454	0404,0458,0404,0407,0405
02032455	041D,0403,0424,0424
02032456	041E,0422,0401,0423
02032457	0433,04D8
02032458	0430,04D1
02032459	0430,0458,0426
0203245A	0430,0431,0445
0203245B	0428,0401,0498
0203245C	043D,0458,0439
0203245D	0447,043D,0439
0203245E	0447,043D,0439
0203245F	0439,0458,0439
02032460	0458,043A,0439
02032461	041D,041D,0401,0439
02032462	0431,0405,0433,043A
02032463	044A,0433,043A
02032464	0474,0438,043A
02032465	0416,043D,044D
02032466	0417,041F,044B
02032467	0447,043D,0436
02032468	0413,04F7
02032469	0413,0411,0458
0203246A	0413,04DB
0203246B	0458,042E,0429
0203246C	0458,04A5
0203246D	0458,0410,043D
0203246E	0458,0489
0203246F	0458,044C,0405
02032470	0458,0427,043B
02032471	0458,0423,043D
02032472	049F,0458
02032473	043C,0411,0458
02032474	0458,0432,0411
02032475	0458,04B9
02032476	0458,04C5
02032477	0458,0471,0403
02032478	0458,0483
02032479	0458,0415,0415
0203247A	0458,0425,0438
0203247B	0458,0401,044B
0203247C	0458,040A,0401,0423
0203247D	0458,041D,0422
0203247E	04B9,0458
02032521	04A4,0458
02032522	0404,044B,0458
02032523	0458,04A1
02032524	04A9,0458
02032525	0458,0490
02032526	0459,0410,043D
02032527	0459,0482
02032528	0459,0405,0405,0425
02032529	0459,0481
0203252A	0459,0410,0426
0203252B	0459,0403,0403,0401,0401
0203252C	0459,04C7
0203252D	0447,0433,0427
0203252E	0447,043E,040E,0408
0203252F	0447,0427,043B
02032530	0447,0422,0420
02032531	0498,0447
02032532	0482,0447
02032533	0410,0426,0447
02032534	0447,0411,0432
02032535	0447,04B3
02032536	0447,0410,0426
02032537	0447,0401,047B
02032538	0447,04BE
02032539	0447,0415,0415
0203253A	0447,04A2
0203253B	0447,041F,043A
0203253C	0447,04A1
0203253D	0447,042B,043D
0203253E	0447,04B1
0203253F	0447,047F,0409
02032540	0447,0413,043B
02032541	04C7,0447
02032542	04A8,0447
02032543	0448,0433,0415
02032544	0448,0433,0426
02032545	0448,04C3
02032546	043D,0423,0464
02032547	0484,0464
02032548	0404,0459,0467
02032549	044B,0410,043D
0203254A	044B,0489
0203254B	0476,042E,0427
0203254C	0476,0482
0203254D	0476,044C,0405
0203254E	0476,04BE
0203254F	0476,042B,0410
02032550	0476,04B2
02032551	0498,0476
02032552	0476,041D,0401,0401
02032553	0474,0401,0476
02032554	0476,0433,0427
02032555	0476,04B8
02032556	0476,048D
02032557	0476,04A2
02032558	04B3,047A
02032559	046B,04B7
